-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-127.688672043,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-115.080095468,-26.4234007501
-129.663842132,-26.4234007501
-135.022501809,-26.4234007501
-130.931550527,-26.4234007501
-117.957202372,-26.4234007501
-115.292183774,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
-93.9670942432,-26.4234007501
